date,rain_sum,temperature_2m_mean
2021-07-09 18:00:00+00:00,0.90000004,28.837
2021-07-10 18:00:00+00:00,3.8999996,29.357834
2021-07-11 18:00:00+00:00,8.8,29.336998
2021-07-12 18:00:00+00:00,7.4999995,28.784912
2021-07-13 18:00:00+00:00,1.6000001,28.54325
2021-07-14 18:00:00+00:00,2.3999999,29.034918
2021-07-15 18:00:00+00:00,4.7999997,29.487001
2021-07-16 18:00:00+00:00,7.3999996,28.516167
2021-07-17 18:00:00+00:00,2.0,28.957834
2021-07-18 18:00:00+00:00,6.399999,28.639084
2021-07-19 18:00:00+00:00,36.399994,27.445333
2021-07-20 18:00:00+00:00,2.3999999,28.912003
2021-07-21 18:00:00+00:00,2.1999998,29.455751
2021-07-22 18:00:00+00:00,8.899999,27.566164
2021-07-23 18:00:00+00:00,51.699997,26.757835
2021-07-24 18:00:00+00:00,5.5,28.603662
2021-07-25 18:00:00+00:00,5.199999,28.455755
2021-07-26 18:00:00+00:00,15.9,28.937002
2021-07-27 18:00:00+00:00,4.6,27.728666
2021-07-28 18:00:00+00:00,36.500008,26.420332
2021-07-29 18:00:00+00:00,12.8,26.97033
2021-07-30 18:00:00+00:00,11.500002,27.476583
2021-07-31 18:00:00+00:00,12.599999,27.6495
2021-08-01 18:00:00+00:00,11.999999,27.334915
2021-08-02 18:00:00+00:00,8.6,27.791166
2021-08-03 18:00:00+00:00,14.400001,28.155748
2021-08-04 18:00:00+00:00,0.70000005,29.414083
2021-08-05 18:00:00+00:00,12.400001,28.61825
2021-08-06 18:00:00+00:00,19.6,27.062002
2021-08-07 18:00:00+00:00,15.5,27.420334
2021-08-08 18:00:00+00:00,6.7,28.36617
2021-08-09 18:00:00+00:00,9.099998,28.84117
2021-08-10 18:00:00+00:00,14.599999,28.784914
2021-08-11 18:00:00+00:00,3.0,28.909918
2021-08-12 18:00:00+00:00,4.2,27.645334
2021-08-13 18:00:00+00:00,5.9,28.049498
2021-08-14 18:00:00+00:00,0.8000001,29.070333
2021-08-15 18:00:00+00:00,9.500001,27.824501
2021-08-16 18:00:00+00:00,9.100001,26.899498
2021-08-17 18:00:00+00:00,3.1,26.766165
2021-08-18 18:00:00+00:00,4.8999996,26.751581
2021-08-19 18:00:00+00:00,6.5,27.095331
2021-08-20 18:00:00+00:00,4.7999997,28.030752
2021-08-21 18:00:00+00:00,2.3000002,28.864082
2021-08-22 18:00:00+00:00,11.500001,29.05158
2021-08-23 18:00:00+00:00,8.299999,28.609915
2021-08-24 18:00:00+00:00,23.999998,28.557837
2021-08-25 18:00:00+00:00,16.899998,27.95575
2021-08-26 18:00:00+00:00,11.599999,28.172415
2021-08-27 18:00:00+00:00,6.4,28.359915
2021-08-28 18:00:00+00:00,3.0000002,27.759916
2021-08-29 18:00:00+00:00,5.6999993,27.718248
2021-08-30 18:00:00+00:00,1.1,28.451584
2021-08-31 18:00:00+00:00,3.6999998,28.572416
2021-09-01 18:00:00+00:00,4.9,28.637001
2021-09-02 18:00:00+00:00,5.1999993,29.020334
2021-09-03 18:00:00+00:00,1.2,29.784914
2021-09-04 18:00:00+00:00,8.699999,29.468252
2021-09-05 18:00:00+00:00,13.4000025,29.012
2021-09-06 18:00:00+00:00,5.6,27.80783
2021-09-07 18:00:00+00:00,5.7999997,28.02033
2021-09-08 18:00:00+00:00,0.70000005,28.643248
2021-09-09 18:00:00+00:00,0.5,29.807833
2021-09-10 18:00:00+00:00,2.4,29.193254
2021-09-11 18:00:00+00:00,1.3000001,29.44533
2021-09-12 18:00:00+00:00,7.5999994,28.1995
2021-09-13 18:00:00+00:00,18.2,26.941168
2021-09-14 18:00:00+00:00,3.6999998,28.595331
2021-09-15 18:00:00+00:00,15.300003,28.201578
2021-09-16 18:00:00+00:00,8.599998,28.009916
2021-09-17 18:00:00+00:00,9.3,26.693247
2021-09-18 18:00:00+00:00,25.500002,26.641167
2021-09-19 18:00:00+00:00,6.3999996,26.089083
2021-09-20 18:00:00+00:00,7.0999994,26.595335
2021-09-21 18:00:00+00:00,5.9999995,26.94325
2021-09-22 18:00:00+00:00,0.5,28.409914
2021-09-23 18:00:00+00:00,0.0,29.514084
2021-09-24 18:00:00+00:00,12.6,28.864082
2021-09-25 18:00:00+00:00,7.0,28.714083
2021-09-26 18:00:00+00:00,3.3,29.21617
2021-09-27 18:00:00+00:00,3.2,27.739082
2021-09-28 18:00:00+00:00,3.5,26.749498
2021-09-29 18:00:00+00:00,1.6,28.168253
2021-09-30 18:00:00+00:00,0.5,28.905752
2021-10-01 18:00:00+00:00,0.6,29.178667
2021-10-02 18:00:00+00:00,11.1,28.280746
2021-10-03 18:00:00+00:00,23.100002,26.997416
2021-10-04 18:00:00+00:00,10.8,27.391169
2021-10-05 18:00:00+00:00,2.5,28.22242
2021-10-06 18:00:00+00:00,0.8000001,28.591166
2021-10-07 18:00:00+00:00,2.5,28.589083
2021-10-08 18:00:00+00:00,1.8000001,28.509916
2021-10-09 18:00:00+00:00,1.0,28.920332
2021-10-10 18:00:00+00:00,0.0,29.711998
2021-10-11 18:00:00+00:00,0.1,29.999498
2021-10-12 18:00:00+00:00,0.0,29.08075
2021-10-13 18:00:00+00:00,2.1,30.018251
2021-10-14 18:00:00+00:00,9.400001,30.391167
2021-10-15 18:00:00+00:00,1.0,29.034914
2021-10-16 18:00:00+00:00,7.9,29.070335
2021-10-17 18:00:00+00:00,23.6,26.039085
2021-10-18 18:00:00+00:00,22.100004,25.528666
2021-10-19 18:00:00+00:00,18.199999,25.8495
2021-10-20 18:00:00+00:00,3.0999997,26.491167
2021-10-21 18:00:00+00:00,0.1,25.999498
2021-10-22 18:00:00+00:00,0.0,25.874498
2021-10-23 18:00:00+00:00,0.0,26.137001
2021-10-24 18:00:00+00:00,0.0,26.326584
2021-10-25 18:00:00+00:00,0.0,26.487
2021-10-26 18:00:00+00:00,0.0,26.26825
2021-10-27 18:00:00+00:00,0.7,26.099497
2021-10-28 18:00:00+00:00,0.0,26.984919
2021-10-29 18:00:00+00:00,0.0,26.847418
2021-10-30 18:00:00+00:00,0.0,25.874502
2021-10-31 18:00:00+00:00,0.0,24.693247
2021-11-01 18:00:00+00:00,0.0,24.262
2021-11-02 18:00:00+00:00,0.0,23.99325
2021-11-03 18:00:00+00:00,0.0,23.624498
2021-11-04 18:00:00+00:00,0.0,22.828667
2021-11-05 18:00:00+00:00,0.0,23.007833
2021-11-06 18:00:00+00:00,0.0,22.670334
2021-11-07 18:00:00+00:00,0.0,22.928667
2021-11-08 18:00:00+00:00,0.0,22.70575
2021-11-09 18:00:00+00:00,0.0,23.064085
2021-11-10 18:00:00+00:00,0.0,23.889082
2021-11-11 18:00:00+00:00,0.1,24.6745
2021-11-12 18:00:00+00:00,16.4,22.164083
2021-11-13 18:00:00+00:00,0.5,22.966166
2021-11-14 18:00:00+00:00,3.6,22.889084
2021-11-15 18:00:00+00:00,0.0,23.37033
2021-11-16 18:00:00+00:00,0.0,22.278664
2021-11-17 18:00:00+00:00,0.0,21.847414
2021-11-18 18:00:00+00:00,0.0,21.845331
2021-11-19 18:00:00+00:00,0.0,22.743248
2021-11-20 18:00:00+00:00,0.0,23.232832
2021-11-21 18:00:00+00:00,0.0,23.887001
2021-11-22 18:00:00+00:00,0.90000004,24.066164
2021-11-23 18:00:00+00:00,0.0,23.949501
2021-11-24 18:00:00+00:00,0.0,22.541166
2021-11-25 18:00:00+00:00,0.0,22.06825
2021-11-26 18:00:00+00:00,0.0,20.647417
2021-11-27 18:00:00+00:00,0.0,20.7245
2021-11-28 18:00:00+00:00,0.0,20.653667
2021-11-29 18:00:00+00:00,0.0,21.634912
2021-11-30 18:00:00+00:00,0.0,22.030752
2021-12-01 18:00:00+00:00,0.0,22.603666
2021-12-02 18:00:00+00:00,0.0,22.574501
2021-12-03 18:00:00+00:00,2.9,22.153666
2021-12-04 18:00:00+00:00,38.300003,21.259916
2021-12-05 18:00:00+00:00,145.39998,19.616163
2021-12-06 18:00:00+00:00,1.2,21.849497
2021-12-07 18:00:00+00:00,0.0,21.578667
2021-12-08 18:00:00+00:00,0.3,22.086998
2021-12-09 18:00:00+00:00,0.4,22.968252
2021-12-10 18:00:00+00:00,0.0,20.764082
2021-12-11 18:00:00+00:00,0.0,19.912
2021-12-12 18:00:00+00:00,0.0,18.00783
2021-12-13 18:00:00+00:00,0.0,18.266169
2021-12-14 18:00:00+00:00,0.0,18.501583
2021-12-15 18:00:00+00:00,0.0,18.607832
2021-12-16 18:00:00+00:00,0.0,18.380749
2021-12-17 18:00:00+00:00,0.0,17.941166
2021-12-18 18:00:00+00:00,0.0,18.0995
2021-12-19 18:00:00+00:00,0.0,16.568249
2021-12-20 18:00:00+00:00,0.0,17.1745
2021-12-21 18:00:00+00:00,0.0,17.926582
2021-12-22 18:00:00+00:00,0.0,18.409916
2021-12-23 18:00:00+00:00,0.0,19.286999
2021-12-24 18:00:00+00:00,0.0,18.637
2021-12-25 18:00:00+00:00,0.0,18.776585
2021-12-26 18:00:00+00:00,0.0,18.953669
2021-12-27 18:00:00+00:00,0.0,18.48908
2021-12-28 18:00:00+00:00,0.0,18.282831
2021-12-29 18:00:00+00:00,0.8,18.647417
2021-12-30 18:00:00+00:00,0.0,18.534916
2021-12-31 18:00:00+00:00,0.0,18.191164
2022-01-01 18:00:00+00:00,0.0,18.039082
2022-01-02 18:00:00+00:00,0.0,17.601583
2022-01-03 18:00:00+00:00,0.0,17.16825
2022-01-04 18:00:00+00:00,0.0,17.157835
2022-01-05 18:00:00+00:00,0.0,17.466166
2022-01-06 18:00:00+00:00,0.0,18.612001
2022-01-07 18:00:00+00:00,0.0,19.139086
2022-01-08 18:00:00+00:00,0.0,19.226585
2022-01-09 18:00:00+00:00,0.0,19.776585
2022-01-10 18:00:00+00:00,1.9,20.709917
2022-01-11 18:00:00+00:00,3.5,20.314083
2022-01-12 18:00:00+00:00,1.1,19.6495
2022-01-13 18:00:00+00:00,0.0,18.280748
2022-01-14 18:00:00+00:00,0.0,17.966166
2022-01-15 18:00:00+00:00,0.0,17.082834
2022-01-16 18:00:00+00:00,0.0,17.041166
2022-01-17 18:00:00+00:00,0.0,17.516167
2022-01-18 18:00:00+00:00,0.1,17.766165
2022-01-19 18:00:00+00:00,0.0,17.0745
2022-01-20 18:00:00+00:00,0.0,17.645334
2022-01-21 18:00:00+00:00,0.2,18.128666
2022-01-22 18:00:00+00:00,0.1,18.24325
2022-01-23 18:00:00+00:00,4.3,18.399498
2022-01-24 18:00:00+00:00,0.0,18.657837
2022-01-25 18:00:00+00:00,1.1,18.712002
2022-01-26 18:00:00+00:00,0.4,17.7745
2022-01-27 18:00:00+00:00,0.0,15.351582
2022-01-28 18:00:00+00:00,0.0,14.495334
2022-01-29 18:00:00+00:00,0.0,15.541165
2022-01-30 18:00:00+00:00,0.0,17.264082
2022-01-31 18:00:00+00:00,0.5,18.307833
2022-02-01 18:00:00+00:00,0.0,18.059916
2022-02-02 18:00:00+00:00,6.7,19.318247
2022-02-03 18:00:00+00:00,17.7,18.528666
2022-02-04 18:00:00+00:00,5.1,18.047417
2022-02-05 18:00:00+00:00,0.0,15.691166
2022-02-06 18:00:00+00:00,0.0,16.478668
2022-02-07 18:00:00+00:00,0.0,17.622417
2022-02-08 18:00:00+00:00,0.1,18.451582
2022-02-09 18:00:00+00:00,0.8,16.932835
2022-02-10 18:00:00+00:00,0.2,17.705748
2022-02-11 18:00:00+00:00,0.0,17.164085
2022-02-12 18:00:00+00:00,0.0,17.439081
2022-02-13 18:00:00+00:00,0.0,17.889082
2022-02-14 18:00:00+00:00,0.0,17.889084
2022-02-15 18:00:00+00:00,0.0,18.345335
2022-02-16 18:00:00+00:00,0.0,18.237001
2022-02-17 18:00:00+00:00,0.0,18.837
2022-02-18 18:00:00+00:00,0.0,18.559917
2022-02-19 18:00:00+00:00,4.2999997,18.745333
2022-02-20 18:00:00+00:00,0.1,19.597416
2022-02-21 18:00:00+00:00,0.0,19.932833
2022-02-22 18:00:00+00:00,0.0,21.930748
2022-02-23 18:00:00+00:00,0.4,22.247416
2022-02-24 18:00:00+00:00,0.2,21.582834
2022-02-25 18:00:00+00:00,0.0,22.003664
2022-02-26 18:00:00+00:00,0.9,21.670334
2022-02-27 18:00:00+00:00,0.1,22.747416
2022-02-28 18:00:00+00:00,0.0,23.136995
2022-03-01 18:00:00+00:00,0.0,22.647415
2022-03-02 18:00:00+00:00,0.0,22.003668
2022-03-03 18:00:00+00:00,0.0,22.703667
2022-03-04 18:00:00+00:00,0.0,23.787
2022-03-05 18:00:00+00:00,0.0,22.824501
2022-03-06 18:00:00+00:00,0.0,23.99533
2022-03-07 18:00:00+00:00,0.0,24.497416
2022-03-08 18:00:00+00:00,0.0,24.509918
2022-03-09 18:00:00+00:00,0.0,24.218246
2022-03-10 18:00:00+00:00,0.0,23.482828
2022-03-11 18:00:00+00:00,0.0,24.02867
2022-03-12 18:00:00+00:00,0.0,23.957832
2022-03-13 18:00:00+00:00,0.0,24.591166
2022-03-14 18:00:00+00:00,0.0,25.439085
2022-03-15 18:00:00+00:00,0.0,26.8995
2022-03-16 18:00:00+00:00,0.0,27.08908
2022-03-17 18:00:00+00:00,0.0,27.00575
2022-03-18 18:00:00+00:00,0.0,27.334915
2022-03-19 18:00:00+00:00,0.0,26.726583
2022-03-20 18:00:00+00:00,0.0,27.11408
2022-03-21 18:00:00+00:00,0.0,27.847414
2022-03-22 18:00:00+00:00,0.0,28.389078
2022-03-23 18:00:00+00:00,0.0,29.134918
2022-03-24 18:00:00+00:00,3.3,27.19533
2022-03-25 18:00:00+00:00,1.8000001,27.289083
2022-03-26 18:00:00+00:00,3.5,27.164083
2022-03-27 18:00:00+00:00,0.0,28.116163
2022-03-28 18:00:00+00:00,0.5,27.416168
2022-03-29 18:00:00+00:00,0.6,27.511995
2022-03-30 18:00:00+00:00,2.2,28.0245
2022-03-31 18:00:00+00:00,2.0,28.782837
2022-04-01 18:00:00+00:00,0.4,28.25783
2022-04-02 18:00:00+00:00,2.2,28.203667
2022-04-03 18:00:00+00:00,3.3999999,29.328665
2022-04-04 18:00:00+00:00,0.0,28.832832
2022-04-05 18:00:00+00:00,0.6,28.845335
2022-04-06 18:00:00+00:00,0.0,28.787
2022-04-07 18:00:00+00:00,0.2,29.28908
2022-04-08 18:00:00+00:00,6.3999996,29.001587
2022-04-09 18:00:00+00:00,6.6,28.532835
2022-04-10 18:00:00+00:00,6.5,27.811996
2022-04-11 18:00:00+00:00,1.0000001,28.65158
2022-04-12 18:00:00+00:00,0.3,28.576582
2022-04-13 18:00:00+00:00,0.2,29.203665
2022-04-14 18:00:00+00:00,0.0,29.3495
2022-04-15 18:00:00+00:00,5.3,28.9495
2022-04-16 18:00:00+00:00,14.7,28.941164
2022-04-17 18:00:00+00:00,9.5,27.084917
2022-04-18 18:00:00+00:00,2.7,27.874498
2022-04-19 18:00:00+00:00,25.000002,24.939081
2022-04-20 18:00:00+00:00,4.0,25.701582
2022-04-21 18:00:00+00:00,15.1,25.170332
2022-04-22 18:00:00+00:00,1.9,28.301588
2022-04-23 18:00:00+00:00,0.0,29.676582
2022-04-24 18:00:00+00:00,0.0,29.58075
2022-04-25 18:00:00+00:00,0.0,29.922417
2022-04-26 18:00:00+00:00,0.2,29.930748
2022-04-27 18:00:00+00:00,0.3,29.891165
2022-04-28 18:00:00+00:00,1.4,29.770332
2022-04-29 18:00:00+00:00,3.6000001,27.947412
2022-04-30 18:00:00+00:00,11.5,27.412
2022-05-01 18:00:00+00:00,5.5,27.107832
2022-05-02 18:00:00+00:00,3.1000001,25.307833
2022-05-03 18:00:00+00:00,5.6999993,25.103666
2022-05-04 18:00:00+00:00,0.2,25.747421
2022-05-05 18:00:00+00:00,6.2,27.116165
2022-05-06 18:00:00+00:00,0.5,28.49742
2022-05-07 18:00:00+00:00,0.2,29.02242
2022-05-08 18:00:00+00:00,6.2,26.659912
2022-05-09 18:00:00+00:00,12.900001,25.891169
2022-05-10 18:00:00+00:00,30.1,26.699495
2022-05-11 18:00:00+00:00,3.9,27.472412
2022-05-12 18:00:00+00:00,18.299997,27.874502
2022-05-13 18:00:00+00:00,1.1,29.662
2022-05-14 18:00:00+00:00,0.8,30.170334
2022-05-15 18:00:00+00:00,1.6,29.98909
2022-05-16 18:00:00+00:00,2.9,29.15367
2022-05-17 18:00:00+00:00,10.700001,28.814085
2022-05-18 18:00:00+00:00,6.7,29.48075
2022-05-19 18:00:00+00:00,12.700001,28.551582
2022-05-20 18:00:00+00:00,28.500004,28.462
2022-05-21 18:00:00+00:00,10.6,27.955744
2022-05-22 18:00:00+00:00,12.6,27.566164
2022-05-23 18:00:00+00:00,0.0,29.064087
2022-05-24 18:00:00+00:00,2.7,28.403666
2022-05-25 18:00:00+00:00,2.6000001,27.703667
2022-05-26 18:00:00+00:00,6.0,27.064085
2022-05-27 18:00:00+00:00,3.3,28.070333
2022-05-28 18:00:00+00:00,8.2,27.591166
2022-05-29 18:00:00+00:00,0.2,28.37242
2022-05-30 18:00:00+00:00,1.0,28.132835
2022-05-31 18:00:00+00:00,9.200002,27.914085
2022-06-01 18:00:00+00:00,2.3000002,27.968252
2022-06-02 18:00:00+00:00,14.700001,27.995333
2022-06-03 18:00:00+00:00,1.9000002,28.364084
2022-06-04 18:00:00+00:00,2.3999999,28.776583
2022-06-05 18:00:00+00:00,3.3,29.237005
2022-06-06 18:00:00+00:00,3.0,28.787
2022-06-07 18:00:00+00:00,2.1000001,29.864082
2022-06-08 18:00:00+00:00,5.3999996,28.349504
2022-06-09 18:00:00+00:00,1.7000002,28.882833
2022-06-10 18:00:00+00:00,2.2999997,28.914083
2022-06-11 18:00:00+00:00,10.1,29.195335
